"Duration,""Start Time"",""Profile Name"",""Country"",""Bookmark"",""Latest Bookmark"",""Supplemental Video Type"",""Attributes"",""Device Type"",""Title""";;;
"00:52:07,""2025-07-27 19:51:05"",""Ryan"",""BR (Brazil)"",""00:52:08"",""00:52:08"","""",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""FUBAR: Temporada 1: Dia de levar a filha para o trabalho (episódio 1)""";;
"00:02:25,""2025-07-27 19:48:12"",""Ryan"",""BR (Brazil)"",""00:02:25"",""Not latest view"",""TRAILER"","""",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Temporada 1 (Trailer): FUBAR""";;;
"00:00:04,""2025-07-27 19:24:49"",""Ryan"",""BR (Brazil)"",""00:00:04"",""Not latest view"",""HOOK"",""Autoplayed: user action: None";" "",""Hisense MTK9602 5.2 4K TV Smart TV"",""Temporada 1 (Clipe 8): Indomável""";;
"00:00:30,""2025-07-27 19:23:41"",""Ryan"",""BR (Brazil)"",""00:00:30"",""00:00:30"",""HOOK"",""Autoplayed: user action: User_Interaction";" "",""Hisense MTK9602 5.2 4K TV Smart TV"",""Clipe: Uma Mulher Comum""";;
"00:00:07,""2025-07-27 15:36:16"",""Ryan"",""BR (Brazil)"",""00:00:07"",""00:00:07"",""HOOK"",""Autoplayed: user action: None";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Clipe: Um Maluco no Golfe 2""";;
"01:42:59,""2025-07-27 13:50:41"",""Ryan"",""BR (Brazil)"",""01:45:18"",""01:45:18"","""",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Five Nights at Freddy's: O Pesadelo Sem Fim""";;
"00:02:36,""2025-07-27 12:51:40"",""Ryan"",""BR (Brazil)"",""00:02:36"",""Not latest view"","""","""",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Five Nights at Freddy's: O Pesadelo Sem Fim""";;;
"00:00:05,""2025-07-27 12:50:15"",""Ryan"",""BR (Brazil)"",""00:00:05"",""Not latest view"",""HOOK"",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Tougen Anki: Season 1_hook_01""";;
"01:04:54,""2025-07-27 02:55:52"",""Ryan"",""BR (Brazil)"",""01:04:14"",""01:04:14"","""",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Sandman: Temporada 2: Um conto com finais graciosos (episódio 11)""";;
"00:41:41,""2025-07-27 02:14:05"",""Ryan"",""BR (Brazil)"",""00:41:53"",""00:41:53"","""","""",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Sandman: Temporada 2: Vida longa ao rei (episódio 10)""";;;
"00:50:32,""2025-07-27 01:23:30"",""Ryan"",""BR (Brazil)"",""00:50:44"",""00:50:44"","""",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Sandman: Temporada 2: As Bondosas (episódio 9)""";;
"00:44:21,""2025-07-26 23:56:26"",""Ryan"",""BR (Brazil)"",""00:44:40"",""00:44:40"","""",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Sandman: Temporada 2: Combustível para o fogo (episódio 8)""";;
"00:00:07,""2025-07-26 23:30:26"",""Ryan"",""BR (Brazil)"",""00:00:07"",""00:00:07"",""HOOK"",""Autoplayed: user action: None";" "",""Hisense MTK9602 5.2 4K TV Smart TV"",""Minissérie (Clipe 2): Gatilho""";;
"00:45:58,""2025-07-26 23:10:25"",""Ryan"",""BR (Brazil)"",""00:46:15"",""00:46:15"","""","""",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Sandman: Temporada 2: Tempo e Noite (episódio 7)""";;;
"00:36:32,""2025-07-26 22:41:28"",""Ryan"",""BR (Brazil)"",""00:32:11"",""00:32:11"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Perdido na Montanha""";;;
"00:00:46,""2025-07-26 22:40:39"",""Ryan"",""BR (Brazil)"",""00:00:46"",""00:00:46"",""HOOK"",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Lost on a Mountain in Maine_hook_04""";;
"00:00:06,""2025-07-26 22:40:26"",""Ryan"",""BR (Brazil)"",""00:00:06"",""00:00:06"",""HOOK"",""Autoplayed: user action: None";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Temporada 1 (Clipe 8): Respira""";;
"00:00:20,""2025-07-26 22:39:58"",""Ryan"",""BR (Brazil)"",""00:00:20"",""Not latest view"",""HOOK"",""Autoplayed: user action: None";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Minissérie (Clipe 2): Gatilho""";;
"00:57:14,""2025-07-26 21:54:09"",""Ryan"",""BR (Brazil)"",""00:55:57"",""00:55:57"","""",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Sandman: Temporada 2: Sangue de família (episódio 6)""";;
"00:22:15,""2025-07-26 21:31:18"",""Ryan"",""BR (Brazil)"",""01:02:10"",""01:02:10"","""","""",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Sandman: Temporada 2: A canção de Orfeu (episódio 5)""";;;
"00:06:51,""2025-07-26 21:23:55"",""Ryan"",""BR (Brazil)"",""00:06:51"",""00:06:51"","""","""",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Rampage: Destruição Total""";;;
"00:00:29,""2025-07-26 21:23:23"",""Ryan"",""BR (Brazil)"",""00:00:29"",""00:00:29"",""HOOK"",""Autoplayed: user action: None";" "",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Rampage_hook_01_16x9_backfill""";;
"00:10:24,""2025-07-24 20:36:10"",""Ryan"",""BR (Brazil)"",""00:10:32"",""Not latest view"","""",""Autoplayed: user action: None";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Sandman: Temporada 2: Tempo e Noite (episódio 7)""";;
"00:55:52,""2025-07-24 19:40:15"",""Ryan"",""BR (Brazil)"",""00:56:00"",""Not latest view"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Sandman: Temporada 2: Sangue de família (episódio 6)""";;;
"00:31:03,""2025-07-24 19:09:09"",""Ryan"",""BR (Brazil)"",""01:02:10"",""Not latest view"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Sandman: Temporada 2: A canção de Orfeu (episódio 5)""";;;
"00:30:59,""2025-07-24 18:37:56"",""Ryan"",""BR (Brazil)"",""00:31:14"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Sandman: Temporada 2: A canção de Orfeu (episódio 5)""";;
"00:41:55,""2025-07-24 17:55:58"",""Ryan"",""BR (Brazil)"",""00:42:10"",""00:42:10"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Sandman: Temporada 2: Vidas breves (episódio 4)""";;;
"00:08:38,""2025-07-24 17:47:12"",""Ryan"",""BR (Brazil)"",""00:47:39"",""00:47:39"","""",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Sandman: Temporada 2: Mais demos do que há no inferno (episódio 3)""";;
"00:04:04,""2025-07-24 17:43:00"",""Ryan"",""BR (Brazil)"",""00:39:02"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Sandman: Temporada 2: Mais demos do que há no inferno (episódio 3)""";;
"00:00:20,""2025-07-24 17:42:22"",""Ryan"",""BR (Brazil)"",""00:00:20"",""00:00:20"",""HOOK"",""Autoplayed: user action: None";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Temporada 1 (Clipe): Yu Yu Hakusho""";;
"00:21:20,""2025-07-21 01:32:29"",""Ryan"",""BR (Brazil)"",""00:22:15"",""Not latest view"","""","""",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""The Resident: Temporada 1: Dia da Independência (episódio 2)""";;;
"00:43:27,""2025-07-21 00:48:24"",""Ryan"",""BR (Brazil)"",""00:43:27"",""00:43:27"","""",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""The Resident: Temporada 1: Piloto (episódio 1)""";;
"00:00:09,""2025-07-21 00:47:28"",""Ryan"",""BR (Brazil)"",""00:00:09"",""00:00:09"",""HOOK"",""Autoplayed: user action: None";" "",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Prison Break: Season 1_hook_01_16x9""";;
"00:10:34,""2025-07-20 20:52:31"",""Ryan"",""BR (Brazil)"",""00:48:10"",""00:48:10"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Ángela: Minissérie: Episódio 6 (episódio 6)""";;;
"00:13:31,""2025-07-20 20:37:02"",""Ryan"",""BR (Brazil)"",""00:37:37"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Ángela: Minissérie: Episódio 6 (episódio 6)""";;
"00:10:37,""2025-07-20 18:24:59"",""Ryan"",""BR (Brazil)"",""01:10:29"",""01:10:29"","""","""",""Apple iPhone 11"",""Cães de Caça: Temporada 1: Episódio 8 (episódio 8)""";;;
"00:19:28,""2025-07-20 16:22:29"",""Ryan"",""BR (Brazil)"",""00:00:06"",""Not latest view"","""","""",""Apple iPhone 11"",""Ángela: Minissérie: Episódio 6 (episódio 6)""";;;
"00:20:01,""2025-07-20 15:49:50"",""Ryan"",""BR (Brazil)"",""00:20:22"",""Not latest view"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Cães de Caça: Temporada 1: Episódio 8 (episódio 8)""";;;
"00:42:39,""2025-07-20 15:06:33"",""Ryan"",""BR (Brazil)"",""00:57:30"",""00:57:30"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Cães de Caça: Temporada 1: Episódio 7 (episódio 7)""";;;
"00:01:02,""2025-07-20 15:04:54"",""Ryan"",""BR (Brazil)"",""00:54:55"",""00:54:55"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Cães de Caça: Temporada 1: Episódio 6 (episódio 6)""";;;
"00:39:23,""2025-07-20 14:14:46"",""Ryan"",""BR (Brazil)"",""00:45:47"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Cães de Caça: Temporada 1: Episódio 6 (episódio 6)""";;
"00:06:06,""2025-07-20 13:58:26"",""Ryan"",""BR (Brazil)"",""00:06:06"",""Not latest view"","""","""",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Ángela: Minissérie: Episódio 6 (episódio 6)""";;;
"00:51:14,""2025-07-20 13:23:29"",""Ryan"",""BR (Brazil)"",""00:51:30"",""00:51:30"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Cães de Caça: Temporada 1: Episódio 5 (episódio 5)""";;;
"00:47:07,""2025-07-20 13:09:37"",""Ryan"",""BR (Brazil)"",""00:48:09"",""00:48:09"","""","""",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Ángela: Minissérie: Episódio 5 (episódio 5)""";;;
"00:48:30,""2025-07-20 12:34:44"",""Ryan"",""BR (Brazil)"",""00:50:57"",""00:50:57"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Cães de Caça: Temporada 1: Episódio 4 (episódio 4)""";;;
"00:47:05,""2025-07-20 12:22:30"",""Ryan"",""BR (Brazil)"",""00:48:05"",""00:48:05"","""","""",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Ángela: Minissérie: Episódio 4 (episódio 4)""";;;
"00:12:31,""2025-07-20 12:20:38"",""Ryan"",""BR (Brazil)"",""00:55:18"",""00:55:18"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Cães de Caça: Temporada 1: Episódio 3 (episódio 3)""";;;
"00:48:58,""2025-07-20 11:33:31"",""Ryan"",""BR (Brazil)"",""00:48:58"",""00:48:58"","""","""",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Ángela: Minissérie: Episódio 3 (episódio 3)""";;;
"00:01:02,""2025-07-20 11:32:11"",""Ryan"",""BR (Brazil)"",""00:01:03"",""Not latest view"","""","""",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Ángela: Minissérie: Episódio 4 (episódio 4)""";;;
"00:49:59,""2025-07-20 03:26:50"",""Ryan"",""BR (Brazil)"",""00:50:03"",""Not latest view"","""",""Autoplayed: user action: None";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Cães de Caça: Temporada 1: Episódio 5 (episódio 5)""";;
"00:50:54,""2025-07-20 02:35:54"",""Ryan"",""BR (Brazil)"",""00:50:58"",""Not latest view"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Cães de Caça: Temporada 1: Episódio 4 (episódio 4)""";;;
"00:00:04,""2025-07-20 02:33:47"",""Ryan"",""BR (Brazil)"",""00:01:04"",""Not latest view"","""",""Autoplayed: user action: None";" "",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Ángela: Minissérie: Episódio 4 (episódio 4)""";;
"00:48:59,""2025-07-20 01:44:46"",""Ryan"",""BR (Brazil)"",""00:48:59"",""Not latest view"","""","""",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Ángela: Minissérie: Episódio 3 (episódio 3)""";;;
"00:53:39,""2025-07-20 01:42:03"",""Ryan"",""BR (Brazil)"",""00:55:20"",""Not latest view"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Cães de Caça: Temporada 1: Episódio 3 (episódio 3)""";;;
"00:48:52,""2025-07-20 00:55:52"",""Ryan"",""BR (Brazil)"",""00:49:54"",""00:49:54"","""","""",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Ángela: Minissérie: Episódio 2 (episódio 2)""";;;
"00:52:28,""2025-07-20 00:49:31"",""Ryan"",""BR (Brazil)"",""01:00:02"",""01:00:02"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Cães de Caça: Temporada 1: Episódio 2 (episódio 2)""";;;
"00:07:31,""2025-07-20 00:40:16"",""Ryan"",""BR (Brazil)"",""00:07:36"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Cães de Caça: Temporada 1: Episódio 2 (episódio 2)""";;
"00:13:45,""2025-07-20 00:26:27"",""Ryan"",""BR (Brazil)"",""00:57:54"",""00:57:54"","""",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Cães de Caça: Temporada 1: Episódio 1 (episódio 1)""";;
"00:00:09,""2025-07-20 00:26:00"",""Ryan"",""BR (Brazil)"",""00:00:09"",""00:00:09"",""HOOK"",""Autoplayed: user action: None";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Smile 2_hook_primary""";;
"00:51:01,""2025-07-20 00:04:49"",""Ryan"",""BR (Brazil)"",""00:51:01"",""00:51:01"","""","""",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Ángela: Minissérie: Episódio 1 (episódio 1)""";;;
"00:00:19,""2025-07-20 00:04:27"",""Ryan"",""BR (Brazil)"",""00:00:19"",""00:00:19"",""HOOK"",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Minissérie (Clipe 4): Ángela""";;
"00:00:17,""2025-07-19 20:31:14"",""Ryan"",""BR (Brazil)"",""00:00:07"",""00:00:07"",""CINEMAGRAPH"","""",""Apple iPhone 11"",""Cinemagraph: GTA: San Andreas - The Definitive Edition""";;;
"00:00:04,""2025-07-19 20:30:01"",""Ryan"",""BR (Brazil)"",""00:00:04"",""00:00:04"",""CINEMAGRAPH"","""",""Apple iPhone 11"",""Cinemagraph: Asphalt Xtreme""";;;
"00:25:32,""2025-07-19 19:05:11"",""Ryan"",""BR (Brazil)"",""00:44:09"",""Not latest view"","""","""",""Apple iPhone 11"",""Cães de Caça: Temporada 1: Episódio 1 (episódio 1)""";;;
"00:10:15,""2025-07-19 18:18:34"",""Ryan"",""BR (Brazil)"",""00:11:07"",""Not latest view"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Cães de Caça: Temporada 1: Episódio 1 (episódio 1)""";;;
"00:29:22,""2025-07-19 14:38:34"",""Ryan"",""BR (Brazil)"",""00:30:18"",""Not latest view"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Indomável: Temporada 1: El-o’-win (episódio 3)""";;;
"00:47:49,""2025-07-19 13:32:06"",""Ryan"",""BR (Brazil)"",""00:48:39"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Indomável: Temporada 1: A garota desconhecida (episódio 2)""";;
"00:45:35,""2025-07-19 12:45:34"",""Ryan"",""BR (Brazil)"",""00:45:35"",""Not latest view"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Indomável: Temporada 1: Um evento celestial (episódio 1)""";;;
"00:00:12,""2025-07-19 12:45:20"",""Ryan"",""BR (Brazil)"",""00:00:12"",""Not latest view"",""HOOK"",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Temporada 1 (Clipe 8): Indomável""";;
"00:00:47,""2025-07-19 12:44:09"",""Ryan"",""BR (Brazil)"",""00:00:47"",""00:00:47"",""HOOK"","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Clipe: Conversando sobre Round 6""";;;
"00:01:08,""2025-07-19 01:30:34"",""Ryan"",""BR (Brazil)"",""00:01:08"",""Not latest view"",""HOOK"","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Smile 2_hook_primary""";;;
"00:00:32,""2025-07-19 01:30:00"",""Ryan"",""BR (Brazil)"",""00:00:32"",""00:00:32"",""HOOK"","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Patriot Games_hook_primary_16x9""";;;
"00:01:31,""2025-07-19 01:28:26"",""Ryan"",""BR (Brazil)"",""00:01:31"",""00:01:31"",""TRAILER"","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Trailer: Gostinho de Amor""";;;
"00:02:14,""2025-07-19 01:26:09"",""Ryan"",""BR (Brazil)"",""00:02:14"",""Not latest view"",""TRAILER"","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Temporada 1 (Trailer): Montando a Banda""";;;
"00:02:31,""2025-07-19 01:23:33"",""Ryan"",""BR (Brazil)"",""00:02:31"",""Not latest view"",""TRAILER"","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Trailer: Guerreiras do K-Pop""";;;
"00:01:27,""2025-07-19 01:22:04"",""Ryan"",""BR (Brazil)"",""00:01:27"",""Not latest view"",""TRAILER"","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Trailer: Má Influência""";;;
"00:02:03,""2025-07-19 01:19:57"",""Ryan"",""BR (Brazil)"",""00:02:03"",""Not latest view"",""TRAILER"","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Temporada 1 (Trailer): O Píer""";;;
"00:01:44,""2025-07-19 01:18:09"",""Ryan"",""BR (Brazil)"",""00:01:44"",""Not latest view"",""TRAILER"","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Trailer: Até a Última Gota""";;;
"00:01:12,""2025-07-19 01:16:53"",""Ryan"",""BR (Brazil)"",""00:01:12"",""Not latest view"",""HOOK"","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Temporada 1 (Clipe): Novo Rico, Novo Pobre""";;;
"00:00:57,""2025-07-19 01:15:54"",""Ryan"",""BR (Brazil)"",""00:00:57"",""Not latest view"",""TRAILER"","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Trailer: Sorriso Real""";;;
"00:01:13,""2025-07-19 01:14:36"",""Ryan"",""BR (Brazil)"",""00:01:13"",""00:01:13"",""TEASER_TRAILER"","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Temporada 1 (Trailer): Sob a Escuridão do Sol""";;;
"00:01:47,""2025-07-19 01:12:45"",""Ryan"",""BR (Brazil)"",""00:01:47"",""Not latest view"",""TRAILER"","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Trailer: Família, Pero No Mucho""";;;
"00:01:42,""2025-07-19 01:11:00"",""Ryan"",""BR (Brazil)"",""00:01:42"",""Not latest view"",""TRAILER"","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Trailer: Brick""";;;
"00:01:46,""2025-07-19 01:09:11"",""Ryan"",""BR (Brazil)"",""00:01:46"",""00:01:46"",""TRAILER"","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Temporada 1 (Trailer): Indomável""";;;
"00:00:47,""2025-07-19 01:08:20"",""Ryan"",""BR (Brazil)"",""00:00:47"",""Not latest view"",""HOOK"",""Autoplayed: user action: None";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Clipe: Conversando sobre Round 6""";;
"00:49:01,""2025-07-19 00:19:17"",""Ryan"",""BR (Brazil)"",""00:49:11"",""00:49:11"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Round 6: Temporada 3: Humanos (episódio 6)""";;;
"00:56:52,""2025-07-18 23:22:23"",""Ryan"",""BR (Brazil)"",""00:57:02"",""00:57:02"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Round 6: Temporada 3: ○△□ (episódio 5)""";;;
"00:25:02,""2025-07-18 22:57:15"",""Ryan"",""BR (Brazil)"",""01:00:14"",""01:00:14"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Round 6: Temporada 3: 222 (episódio 4)""";;;
"00:22:07,""2025-07-18 22:24:23"",""Ryan"",""BR (Brazil)"",""00:35:22"",""Not latest view"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Round 6: Temporada 3: 222 (episódio 4)""";;;
"00:27:47,""2025-07-18 20:30:51"",""Ryan"",""BR (Brazil)"",""00:27:47"",""00:27:47"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Terror nas Profundezas""";;;
"00:00:08,""2025-07-18 20:30:36"",""Ryan"",""BR (Brazil)"",""00:00:08"",""Not latest view"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Terror nas Profundezas""";;;
"00:00:27,""2025-07-18 20:30:06"",""Ryan"",""BR (Brazil)"",""00:00:27"",""Not latest view"",""HOOK"","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Deep Fear_hook_01_16x9_backfill""";;;
"00:01:42,""2025-07-18 20:25:40"",""Ryan"",""BR (Brazil)"",""00:01:42"",""Not latest view"",""TRAILER"",""Autoplayed: user action: None";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Trailer: Brick""";;
"00:00:05,""2025-07-18 19:40:11"",""Ryan"",""BR (Brazil)"",""00:00:05"",""Not latest view"",""TRAILER"",""Autoplayed: user action: None";" "",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Trailer: Brick""";;
"00:37:55,""2025-07-18 17:44:37"",""Ryan"",""BR (Brazil)"",""00:45:40"",""00:45:40"","""","""",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Classe dos Heróis Fracos: Classe 2: Episódio 8 (episódio 8)""";;;
"00:13:13,""2025-07-18 17:21:30"",""Ryan"",""BR (Brazil)"",""00:13:24"",""Not latest view"","""","""",""Apple iPhone 11"",""Round 6: Temporada 3: 222 (episódio 4)""";;;
"00:33:16,""2025-07-18 17:11:01"",""Ryan"",""BR (Brazil)"",""00:38:32"",""00:38:32"","""","""",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Classe dos Heróis Fracos: Classe 2: Episódio 7 (episódio 7)""";;;
"00:00:27,""2025-07-18 17:10:09"",""Ryan"",""BR (Brazil)"",""00:00:27"",""00:00:27"",""HOOK"",""Autoplayed: user action: None";" "",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Temporada 3 (Clipe 8): Round 6""";;
"00:18:27,""2025-07-18 17:03:32"",""Ryan"",""BR (Brazil)"",""00:59:57"",""00:59:57"","""","""",""Apple iPhone 11"",""Round 6: Temporada 3: Não é culpa sua (episódio 3)""";;;
"00:00:10,""2025-07-18 17:03:08"",""Ryan"",""BR (Brazil)"",""00:05:20"",""Not latest view"","""","""",""Apple iPhone 11"",""Round 6: Temporada 3: Humanos (episódio 6)""";;;
"00:00:04,""2025-07-18 02:05:12"",""Ryan"",""BR (Brazil)"",""00:00:14"",""Not latest view"","""",""Autoplayed: user action: None";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Round 6: Temporada 3: Humanos (episódio 6)""";;
"00:56:54,""2025-07-18 01:08:15"",""Ryan"",""BR (Brazil)"",""00:57:04"",""Not latest view"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Round 6: Temporada 3: ○△□ (episódio 5)""";;;
"01:00:08,""2025-07-18 00:08:05"",""Ryan"",""BR (Brazil)"",""01:00:18"",""Not latest view"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Round 6: Temporada 3: 222 (episódio 4)""";;;
"00:59:50,""2025-07-17 23:08:12"",""Ryan"",""BR (Brazil)"",""01:00:00"",""Not latest view"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Round 6: Temporada 3: Não é culpa sua (episódio 3)""";;;
"00:51:25,""2025-07-17 22:16:32"",""Ryan"",""BR (Brazil)"",""00:54:10"",""00:54:10"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Round 6: Temporada 3: Noite estrelada (episódio 2)""";;;
"00:00:35,""2025-07-17 22:15:45"",""Ryan"",""BR (Brazil)"",""00:00:35"",""Not latest view"",""HOOK"",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Temporada 3 (Clipe 8): Round 6""";;
"00:25:33,""2025-07-17 21:39:11"",""Ryan"",""BR (Brazil)"",""00:34:59"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Sandman: Temporada 2: Mais demos do que há no inferno (episódio 3)""";;
"00:09:20,""2025-07-17 21:29:39"",""Ryan"",""BR (Brazil)"",""00:09:28"",""Not latest view"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Sandman: Temporada 2: Mais demos do que há no inferno (episódio 3)""";;;
"00:47:18,""2025-07-17 20:42:18"",""Ryan"",""BR (Brazil)"",""00:47:35"",""00:47:35"","""",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Sandman: Temporada 2: Governante do inferno (episódio 2)""";;
