Duration,Start Time,Profile Name,Country,Bookmark,Latest Bookmark,Supplemental Video Type,Attributes,Device Type,Title
00:00:21,25-06-2025,Extra,BR (Brazil),00:00:21,00:00:21,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Peaky Blinders: Season 6 - CLM 11
00:00:12,25-06-2025,Extra,BR (Brazil),00:00:12,00:00:12,TEASER_TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Teaser: O Rei
00:00:32,25-06-2025,Extra,BR (Brazil),00:00:32,Not latest view,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Trailer: A Escavação
00:00:09,25-06-2025,Extra,BR (Brazil),00:00:09,00:00:09,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Clipe 6: Número 24
00:00:37,25-06-2025,Extra,BR (Brazil),00:00:37,00:00:37,TEASER_TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Teaser: Vingança & Castigo
00:00:16,25-06-2025,Extra,BR (Brazil),00:00:16,00:00:16,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Sangue e Ouro (Clipe): Sangue e Ouro
00:00:04,25-06-2025,Extra,BR (Brazil),00:00:04,00:00:04,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Trailer 2: Imperdoável
00:00:10,25-06-2025,Extra,BR (Brazil),00:00:10,00:00:10,BIG_ROW,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,The Highwaymen - Big Row (Darwin)
00:00:15,25-06-2025,Extra,BR (Brazil),00:00:15,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Clipe): Na Rota do Ouro
00:00:20,25-06-2025,Extra,BR (Brazil),00:00:20,Not latest view,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Alias Grace (Trailer)
00:00:14,25-06-2025,Extra,BR (Brazil),00:00:14,00:00:14,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Clipe): Territory
00:00:09,25-06-2025,Extra,BR (Brazil),00:00:09,Not latest view,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Frontier (Trailer)
00:01:32,25-06-2025,Extra,BR (Brazil),00:01:32,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,High Plains Drifter_hook_02_16x9
00:00:15,25-06-2025,Extra,BR (Brazil),00:00:15,00:00:15,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Clipe): Ransom Canyon
00:00:38,25-06-2025,Extra,BR (Brazil),00:00:38,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Minissérie (Clipe 4): Terra Indomável
00:00:13,25-06-2025,Extra,BR (Brazil),00:00:13,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Season 1 Trailer : Dept. Q
00:00:37,25-06-2025,Extra,BR (Brazil),00:00:37,Not latest view,TEASER_TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Teaser): Song of the Bandits
00:00:10,25-06-2025,Extra,BR (Brazil),00:00:10,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Clipe): Fishbowl Wives
00:35:45,25-06-2025,Extra,BR (Brazil),01:22:52,01:22:52,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Lucy
00:47:30,25-06-2025,Extra,BR (Brazil),00:47:09,Not latest view,,Autoplayed: user action: User_Interaction; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Lucy
00:00:42,25-06-2025,Extra,BR (Brazil),00:00:42,00:00:42,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Lucy_hook_primary_16x9
00:00:06,25-06-2025,Extra,BR (Brazil),00:00:06,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,The Fiery Priest: Season 1_hook_01_16x9_backfill
00:00:35,25-06-2025,Extra,BR (Brazil),00:00:35,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Man to Man: Limited Series_hook_primary_16x9_backfill
00:00:17,25-06-2025,Extra,BR (Brazil),00:00:17,00:00:17,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Meu País: A Nova Era: Temporada 1 (Trailer)
00:00:10,25-06-2025,Extra,BR (Brazil),00:00:10,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Hwarang: Limited Series_hook_primary_16x9_backfill
00:00:33,25-06-2025,Extra,BR (Brazil),00:00:33,00:00:33,TEASER_TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Teaser 7): Yu Yu Hakusho
00:00:04,25-06-2025,Extra,BR (Brazil),00:00:04,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Minissérie (Clipe 2): Celebrity
00:00:05,25-06-2025,Extra,BR (Brazil),00:00:05,00:00:05,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Clipe 5: Um Verdadeiro Cavalheiro
00:00:06,25-06-2025,Extra,BR (Brazil),00:00:06,00:00:06,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Clipe): Café com Aroma de Mulher
00:00:04,25-06-2025,Extra,BR (Brazil),00:00:04,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Kill Me Love Me: Season 1_hook_04_16x9
00:00:07,25-06-2025,Extra,BR (Brazil),00:00:07,00:00:07,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Trailer: Nosso Destino
00:00:20,25-06-2025,Extra,BR (Brazil),00:00:20,00:00:20,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,The Paradise of Thorns_hook_primary_16x9
00:00:10,25-06-2025,Extra,BR (Brazil),00:00:10,00:00:10,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Trailer): Todos os Tubarões do Mundo
00:00:36,25-06-2025,Extra,BR (Brazil),00:00:36,00:00:36,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Clipe 7: Encantadora de Tubarões
00:00:06,25-06-2025,Extra,BR (Brazil),00:00:06,00:00:06,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Trailer): Solteiros Nunca Mais
00:00:04,25-06-2025,Extra,BR (Brazil),00:00:04,00:00:04,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 3 (Trailer): Round 6
00:00:11,25-06-2025,Extra,BR (Brazil),00:00:11,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Minissérie (Clipe): Ángela
00:00:37,25-06-2025,Extra,BR (Brazil),00:00:37,00:00:37,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Clipe 11: The Old Guard 2
00:00:10,25-06-2025,Extra,BR (Brazil),00:00:10,00:00:10,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Tale of the Nine Tailed: Limited Series_hook_02_16x9_backfill
00:00:24,25-06-2025,Extra,BR (Brazil),00:00:24,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,The Immortal: Season 1_hook_02_16x9
00:00:11,25-06-2025,Extra,BR (Brazil),00:00:11,00:00:11,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Minissérie (Clipe): Amor Traiçoeiro
00:00:11,25-06-2025,Extra,BR (Brazil),00:00:11,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Love Next Door: Season 1_hook_01_16x9
00:00:09,25-06-2025,Extra,BR (Brazil),00:00:09,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Divorce Attorney Shin: Season 1_hook_primary_16x9
00:00:09,25-06-2025,Extra,BR (Brazil),00:00:09,00:00:09,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 2 (Trailer): As Cheerleaders do Dallas Cowboys
00:00:50,25-06-2025,Extra,BR (Brazil),00:00:50,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Clipe 2): O Píer
00:00:05,25-06-2025,Extra,BR (Brazil),00:00:05,00:00:05,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Outlander: Season 2_hook_primary_16x9
00:00:12,25-06-2025,Extra,BR (Brazil),00:00:12,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 3 (Clipe): The Witcher
00:00:09,25-06-2025,Extra,BR (Brazil),00:00:09,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Warrior: Season 1_hook_01_16x9
00:00:06,25-06-2025,Extra,BR (Brazil),00:00:06,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Clipe): Fishbowl Wives
00:00:25,25-06-2025,Extra,BR (Brazil),00:00:25,00:00:25,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Godless: Minissérie: Aconteceu em Creede (episódio 1)
00:41:17,25-06-2025,Extra,BR (Brazil),00:42:46,00:42:46,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: Festa especial (episódio 20)"
00:00:06,25-06-2025,Extra,BR (Brazil),00:00:45,00:00:45,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: Felizes para sempre (episódio 19)"
00:00:30,25-06-2025,Extra,BR (Brazil),00:01:27,Not latest view,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: Festa especial (episódio 20)"
00:28:57,25-06-2025,Extra,BR (Brazil),00:43:10,Not latest view,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: Felizes para sempre (episódio 19)"
00:09:42,25-06-2025,Extra,BR (Brazil),00:13:02,Not latest view,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: Felizes para sempre (episódio 19)"
00:02:02,25-06-2025,Extra,BR (Brazil),00:02:34,Not latest view,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: Felizes para sempre (episódio 19)"
00:32:27,25-06-2025,Extra,BR (Brazil),00:41:03,00:41:03,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: O verdadeiro Paul Anka (episódio 18)"
00:22:37,25-06-2025,Extra,BR (Brazil),00:23:19,Not latest view,,,DefaultWidevineAndroidPhone,The Rookie: Temporada 2: O lado sombrio (episódio 10)
00:06:45,25-06-2025,Extra,BR (Brazil),00:08:37,Not latest view,,Autoplayed: user action: None; ,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: O verdadeiro Paul Anka (episódio 18)"
00:11:30,25-06-2025,Extra,BR (Brazil),00:42:06,Not latest view,,,DefaultWidevineAndroidPhone,The Rookie: Temporada 2: Descontrole (episódio 9)
00:25:12,25-06-2025,Extra,BR (Brazil),00:28:03,Not latest view,,,DefaultWidevineAndroidPhone,The Rookie: Temporada 2: Descontrole (episódio 9)
00:35:56,25-06-2025,Extra,BR (Brazil),00:43:04,00:43:04,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: Eu estou bem, você está bem (episódio 17)"
00:05:15,25-06-2025,Extra,BR (Brazil),00:05:57,Not latest view,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: Eu estou bem, você está bem (episódio 17)"
00:12:21,25-06-2025,Extra,BR (Brazil),00:43:08,00:43:08,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: Festa de casamento (episódio 16)"
00:00:08,24-06-2025,Extra,BR (Brazil),00:00:00,00:00:00,HOOK,Autoplayed: user action: None; ,DefaultWidevineAndroidPhone,Clipe 2: Amor Demi-Sec 2
00:01:15,24-06-2025,Extra,BR (Brazil),00:01:15,Not latest view,,Autoplayed: user action: None; ,DefaultWidevineAndroidPhone,The Rookie: Temporada 2: Descontrole (episódio 9)
00:38:56,24-06-2025,Extra,BR (Brazil),00:42:15,Not latest view,,,DefaultWidevineAndroidPhone,The Rookie: Temporada 2: Serviço de limpeza (episódio 8)
00:35:16,24-06-2025,Extra,BR (Brazil),00:41:33,Not latest view,,,DefaultWidevineAndroidPhone,The Rookie: Temporada 2: Segurança (episódio 7)
00:32:09,24-06-2025,Extra,BR (Brazil),00:42:23,Not latest view,,,DefaultWidevineAndroidPhone,The Rookie: Temporada 2: A ameaça (episódio 6)
00:14:02,24-06-2025,Extra,BR (Brazil),00:42:39,Not latest view,,,DefaultWidevineAndroidPhone,The Rookie: Temporada 2: Amor difícil (episódio 5)
00:14:29,24-06-2025,Extra,BR (Brazil),00:30:51,Not latest view,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: Festa de casamento (episódio 16)"
00:01:27,24-06-2025,Extra,BR (Brazil),00:16:38,Not latest view,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: Festa de casamento (episódio 16)"
00:02:29,24-06-2025,Extra,BR (Brazil),00:15:11,Not latest view,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: Festa de casamento (episódio 16)"
00:12:15,24-06-2025,Extra,BR (Brazil),00:12:59,Not latest view,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: Festa de casamento (episódio 16)"
00:17:26,24-06-2025,Extra,BR (Brazil),00:40:59,00:40:59,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: Viagem de namorados (episódio 15)"
00:23:23,24-06-2025,Extra,BR (Brazil),00:23:33,Not latest view,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: Viagem de namorados (episódio 15)"
00:28:44,24-06-2025,Extra,BR (Brazil),00:28:44,Not latest view,,,DefaultWidevineAndroidPhone,The Rookie: Temporada 2: Amor difícil (episódio 5)
00:02:39,24-06-2025,Extra,BR (Brazil),00:42:09,Not latest view,,,DefaultWidevineAndroidPhone,The Rookie: Temporada 2: Guerreiros e guardiões (episódio 4)
00:12:56,24-06-2025,Extra,BR (Brazil),00:42:00,00:42:00,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: Feitiço dos Gilmore (episódio 14)"
00:00:23,24-06-2025,Extra,BR (Brazil),00:00:24,Not latest view,,,Chrome PC (Cadmium),The Rookie: Temporada 2: Amor difícil (episódio 5)
00:05:24,24-06-2025,Extra,BR (Brazil),00:42:03,Not latest view,,,Chrome PC (Cadmium),The Rookie: Temporada 2: Guerreiros e guardiões (episódio 4)
00:00:16,24-06-2025,Extra,BR (Brazil),00:00:16,Not latest view,HOOK,Autoplayed: user action: None; ,Chrome PC (Cadmium),Now You See Me_hook_primary_16x9
00:09:03,24-06-2025,Extra,BR (Brazil),00:37:31,Not latest view,,,DefaultWidevineAndroidPhone,The Rookie: Temporada 2: Guerreiros e guardiões (episódio 4)
00:26:23,24-06-2025,Extra,BR (Brazil),00:26:55,Not latest view,,,DefaultWidevineAndroidPhone,The Rookie: Temporada 2: Guerreiros e guardiões (episódio 4)
00:32:41,24-06-2025,Extra,BR (Brazil),00:34:20,Not latest view,,Autoplayed: user action: None; ,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: Feitiço dos Gilmore (episódio 14)"
00:24:50,24-06-2025,Extra,BR (Brazil),00:42:30,Not latest view,,,DefaultWidevineAndroidPhone,The Rookie: Temporada 2: A aposta (episódio 3)
00:43:19,24-06-2025,Extra,BR (Brazil),00:43:19,00:43:19,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: Sexta, um bom dia para brigar (episódio 13)"
00:13:29,24-06-2025,Extra,BR (Brazil),00:14:41,Not latest view,,,DefaultWidevineAndroidPhone,The Rookie: Temporada 2: A aposta (episódio 3)
00:38:19,24-06-2025,Extra,BR (Brazil),00:43:09,Not latest view,,,DefaultWidevineAndroidPhone,The Rookie: Temporada 2: Patrulha noturna (episódio 2)
00:15:19,24-06-2025,Extra,BR (Brazil),00:42:06,Not latest view,,,DefaultWidevineAndroidPhone,The Rookie: Temporada 2: Impacto (episódio 1)
00:32:13,24-06-2025,Extra,BR (Brazil),00:42:44,00:42:44,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: Superação (episódio 12)"
00:10:12,24-06-2025,Extra,BR (Brazil),00:10:55,Not latest view,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: Superação (episódio 12)"
00:01:55,24-06-2025,Extra,BR (Brazil),00:43:19,00:43:19,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: O vestido perfeito (episódio 11)"
00:25:18,24-06-2025,Extra,BR (Brazil),00:24:41,Not latest view,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: O vestido perfeito (episódio 11)"
00:00:18,24-06-2025,Extra,BR (Brazil),00:41:42,00:41:42,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: Ele tá cheio da grana (episódio 10)"
00:00:02,24-06-2025,Extra,BR (Brazil),00:19:15,Not latest view,,,DefaultWidevineAndroidPhone,The Rookie: Temporada 2: Impacto (episódio 1)
00:12:16,24-06-2025,Extra,BR (Brazil),00:19:16,Not latest view,,,DefaultWidevineAndroidPhone,The Rookie: Temporada 2: Impacto (episódio 1)
00:25:06,24-06-2025,Extra,BR (Brazil),00:42:24,Not latest view,,,DefaultWidevineAndroidPhone,The Rookie: Temporada 1: Queda livre (episódio 20)
00:11:16,24-06-2025,Extra,BR (Brazil),00:41:51,Not latest view,,,DefaultWidevineAndroidPhone,The Rookie: Temporada 1: A lista (episódio 19)
00:00:06,24-06-2025,Extra,BR (Brazil),00:00:06,00:00:06,CINEMAGRAPH,,DefaultWidevineAndroidPhone,Cinemagraph: Episodes: Netflix Edition
00:26:36,24-06-2025,Extra,BR (Brazil),00:26:37,Not latest view,,,Chrome PC (Cadmium),The Rookie: Temporada 1: A lista (episódio 19)
00:15:29,24-06-2025,Extra,BR (Brazil),00:42:32,Not latest view,,,Chrome PC (Cadmium),The Rookie: Temporada 1: Defesa (episódio 18)
00:00:13,24-06-2025,Extra,BR (Brazil),01:19:56,01:19:56,,Autoplayed: user action: None; ,DefaultWidevineAndroidTablets,Godless: Minissérie: Boas-vindas (episódio 7)
00:00:04,24-06-2025,Extra,BR (Brazil),00:00:04,Not latest view,TRAILER,,DefaultWidevineAndroidTablets,Trailer: Gostinho de Amor
00:04:51,24-06-2025,Extra,BR (Brazil),00:41:31,Not latest view,,,DefaultWidevineAndroidPhone,Homem Com H
00:07:33,23-06-2025,Extra,BR (Brazil),00:09:01,Not latest view,,,Android DefaultWidevineL3Phone Android Phone,Mashle: Magia e Músculos: Mashle: Magic And Muscles The Divine Visionary Candidate Exam Arc: Mashle Burnedead e o passeio em casa (episódio 14)
01:09:58,23-06-2025,Extra,BR (Brazil),01:20:02,Not latest view,,,DefaultWidevineAndroidTablets,Godless: Minissérie: Boas-vindas (episódio 7)
00:20:04,23-06-2025,Extra,BR (Brazil),00:22:08,00:22:08,,,Android DefaultWidevineL3Phone Android Phone,Mashle: Magia e Músculos: Mashle: Magic And Muscles The Divine Visionary Candidate Exam Arc: Mashle Burnedead e os Visionários Divinos (episódio 13)
00:13:39,23-06-2025,Extra,BR (Brazil),00:40:11,00:40:11,,,DefaultWidevineAndroidTablets,Godless: Minissérie: Prezado Roy... (episódio 6)
00:01:20,23-06-2025,Extra,BR (Brazil),00:24:16,Not latest view,,,DefaultWidevineAndroidTablets,Godless: Minissérie: Prezado Roy... (episódio 6)
00:15:33,23-06-2025,Extra,BR (Brazil),00:21:32,00:21:32,,,Android DefaultWidevineL3Phone Android Phone,Mashle: Magia e Músculos: Magic and Muscles: Mashle Burnedead e o espelho mágico (episódio 12)
00:22:07,23-06-2025,Extra,BR (Brazil),00:23:11,Not latest view,,,DefaultWidevineAndroidTablets,Godless: Minissérie: Prezado Roy... (episódio 6)
00:49:11,23-06-2025,Extra,BR (Brazil),00:49:11,00:49:11,,,DefaultWidevineAndroidTablets,Godless: Minissérie: Tiro certeiro (episódio 5)
00:14:41,23-06-2025,Extra,BR (Brazil),01:06:29,01:06:29,,,DefaultWidevineAndroidTablets,Godless: Minissérie: Mantenha distância (episódio 4)
00:32:58,23-06-2025,Extra,BR (Brazil),00:41:25,Not latest view,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: Ele tá cheio da grana (episódio 10)"
00:00:03,23-06-2025,Extra,BR (Brazil),00:09:02,Not latest view,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: Ele tá cheio da grana (episódio 10)"
00:04:50,23-06-2025,Extra,BR (Brazil),00:09:03,Not latest view,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: Ele tá cheio da grana (episódio 10)"
00:00:03,23-06-2025,Extra,BR (Brazil),00:03:33,Not latest view,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: Ele tá cheio da grana (episódio 10)"
00:00:01,23-06-2025,Extra,BR (Brazil),00:05:00,00:05:00,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: A volta da filha pródiga (episódio 9)"
00:55:06,23-06-2025,Extra,BR (Brazil),00:55:23,Not latest view,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Godless: Minissérie: Mantenha distância (episódio 4)
00:02:46,23-06-2025,Extra,BR (Brazil),00:03:30,Not latest view,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: Ele tá cheio da grana (episódio 10)"
00:38:13,23-06-2025,Extra,BR (Brazil),00:43:08,Not latest view,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: A volta da filha pródiga (episódio 9)"
00:04:20,23-06-2025,Extra,BR (Brazil),00:05:04,Not latest view,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: A volta da filha pródiga (episódio 9)"
01:00:13,23-06-2025,Extra,BR (Brazil),01:12:49,01:12:49,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Godless: Minissérie: A sabedoria do cavalo (episódio 3)
00:15:44,23-06-2025,Extra,BR (Brazil),00:43:11,00:43:11,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: O som das balalaicas (episódio 8)"
00:00:13,23-06-2025,Extra,BR (Brazil),00:27:31,Not latest view,,,DefaultWidevineAndroidPhone,"Gilmore Girls: Tal Mãe, Tal Filha: Temporada 6: O som das balalaicas (episódio 8)"
00:03:58,23-06-2025,Extra,BR (Brazil),00:13:06,Not latest view,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Godless: Minissérie: A sabedoria do cavalo (episódio 3)
